route_id,service_id,trip_id,shape_id,wheelchair_accessible,trip_headsign
JANV2442E,JANV24SAM,JANV2442E1S7917070353,JANV2442E1,2,Saint-François
JANV2442E,JANV24SAM,JANV2442E1S8018450365,JANV2442E1,2,Saint-François
JANV2442E,JANV24SAM,JANV2442E1S8316280349,JANV2442E1,2,Saint-François
JANV2442E,JANV24SAM,JANV2442E1S8811590323,JANV2442E1,2,Saint-François
JANV2442E,JANV24SAM,JANV2442E1S9113010329,JANV2442E1,2,Saint-François
JANV2442E,JANV24SAM,JANV2442E1S9210380317,JANV2442E1,2,Saint-François
JANV2442E,JANV24SAM,JANV2442E1S9911070319,JANV2442E1,2,Saint-François
JANV2442E,JANV24SAM,JANV2442E1S9915430345,JANV2442E1,2,Saint-François
JANV2442E,JANV24SAM,JANV2442E1S9918170361,JANV2442E1,2,Saint-François
JANV2442O,JANV24DIM,JANV2442O2D1007060508,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D10419360570,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D105270502,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D11717150560,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D11721050576,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D11923300586,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D12517350562,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D13318040564,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D13321350578,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D13324000588,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D14224280590,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D14318330566,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D14919100568,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D1506360506,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D1509110516,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D15323000584,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D15325340594,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D16220360574,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D17120060572,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D17122300582,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D17224560592,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D17522050580,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D210170520,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D2512550534,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D2708060512,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D2710430522,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D2714350544,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D3012340532,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D3507360510,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D3809400518,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D5512150530,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D5515550552,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D5615350550,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D5916140554,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D6116350556,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D6516530558,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D7811150524,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D7813550540,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D815150548,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D8214560546,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D8613150536,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D8714150542,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D8911560528,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D906110504,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D908360514,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D913350538,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24DIM,JANV2442O2D9511350526,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L10709160036,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L10815130074,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L10907260010,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L11109460040,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L11910460048,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L12215530078,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L12514300070,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L12608340028,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L12911060050,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L1312460060,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L13707400014,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L14816260082,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L15218080096,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L15308440030,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L16307530018,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L16718220098,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L17309310038,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L18917120088,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L19118350100,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L19216430084,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L19415330076,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L20116570086,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L20608150024,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L20710310046,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L21718470102,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L22208260026,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L22516100080,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L23117260090,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L26222440126,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L28317560094,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L28421210118,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L28623510130,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L2909050034,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L29120220112,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L29419050104,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L29923170128,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L305300002,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L30824280132,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L31220410114,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L31724590134,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L31921010116,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L32819210106,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L32821410120,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L33919450108,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L34025380136,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L34620030110,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L34622200124,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L35022000122,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L3608050022,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L4013100062,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L4411260052,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L5206390004,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L6313290064,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L6511460054,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L7108540032,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L7206590006,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L7313490066,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L7914100068,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L812060056,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L9310170044,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L9407150008,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L9410020042,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L9512260058,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L9814510072,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O2L9817410092,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S1006090304,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S10118350366,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S105260302,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S10615380350,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S10619390370,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S1107090308,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S11415580352,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S11716170354,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S11916370356,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S1213370338,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S12623310386,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S13022060380,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S13618080364,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S13924290390,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S14223010384,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S15419110368,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S15924590392,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S16820120372,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S16822310382,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S16826040396,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S17520380374,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S17825300394,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S1806370306,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S1809130316,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S18321070376,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S18821370378,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S19024000388,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S1908430314,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S2412570334,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S3014380344,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S3408100312,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S4507390310,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S4510190320,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S4909440318,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S4914590346,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S5215180348,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S5412180330,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S6111140324,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S6513570340,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S7811380326,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S7817190360,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S8317400362,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S8810460322,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S8813170336,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S9114170342,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S9211580328,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S9912370332,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SAM,JANV2442O2S9916570358,JANV2442O2,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O3L3807330012,JANV2442O3,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O3L6307470016,JANV2442O3,2,Terminus Le Carrefour
JANV2442O,JANV24SEM,JANV2442O3L8707590020,JANV2442O3,2,Terminus Le Carrefour
JANV2443N,JANV24DIM,JANV2443N1D11815580519,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D14524510537,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D14820520529,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D15121520531,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D15122510533,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D15123510535,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D1606510501,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D1607510503,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D16519520527,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D16725500539,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D2012580513,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D3713580515,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D3714580517,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D4508510505,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D4509520507,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D4510580509,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D4511580511,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D7516590521,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D7517580523,JANV2443N1,1,Auteuil
JANV2443N,JANV24DIM,JANV2443N1D9718520525,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L10111340015,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L12615370031,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L12616430035,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L14311040013,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L14614060025,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L16917030037,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L16918000043,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L17110340011,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L17117230039,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L17118180045,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L19315030029,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L19709340007,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L19808350005,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L21116070033,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L23014360027,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L23910040009,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L25518410047,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L28721390053,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L30322380055,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L30819390049,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L31120390051,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L31417430041,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L32223420057,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L34524320059,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L4113360023,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L4812040017,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L5812360019,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L6407560003,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L7806520001,JANV2443N1,1,Auteuil
JANV2443N,JANV24SEM,JANV2443N1L7813060021,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S10919520327,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S11114580317,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S11115580319,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S12416580321,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S12417580323,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S14523520335,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S15020520329,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S15118520325,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S17324510337,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S17725510339,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S18121520331,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S18122520333,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S2008520305,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S2406510301,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S2507510303,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S3212580313,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S511580311,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S6209520307,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S6210580309,JANV2443N1,1,Auteuil
JANV2443N,JANV24SAM,JANV2443N1S7213580315,JANV2443N1,1,Auteuil
JANV2443S,JANV24DIM,JANV2443S2D11815250522,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D11816290524,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D14821190534,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D15122170536,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D15123170538,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D15124220540,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D1607170506,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D1608180508,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D16520190532,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D2013250518,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D3714250520,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D4509180510,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D4510180512,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D4511250514,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D4512250516,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D506170504,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D605160502,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D7517250526,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D7518250528,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24DIM,JANV2443S2D9719190530,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L10112050030,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L11006390006,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L12616060046,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L14311350028,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L14614350040,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L1609390020,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L16607010008,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L17008070014,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L17111050026,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L17914050038,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L19315320044,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L19710050022,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L19809070018,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L21116360048,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L23007460012,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L23015050042,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L23910350024,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L25519080054,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L2705330002,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L28722060060,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L29017070050,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L30323060062,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L30524300066,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L30820060056,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L31121060058,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L31418110052,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L32224080064,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L4812350032,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L5813050034,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L6408310016,JANV2443S2,1,Métro Cartier
JANV2443S,JANV24SEM,JANV2443S2L7806180004,JANV2443S2,1,Métro Cartier
